8006a814	508	GsTMDfastG3GL
8006aa10	4	DEAD_8006aa10
8006aa14	508	GsTMDfastG3GLFG
8006ac10	4	DEAD_8006ac10
8006ac14	356	GsTMDfastG3GNL
8006ad78	920	DEAD_8006ad78
8006b110	904	FUN_8006b110
8006b498	280	FUN_8006b498
8006b5b0	332	FUN_8006b5b0
8006b6fc	148	FUN_8006b6fc
8006b790	912	DEAD_8006b790
8006bb20	904	FUN_8006bb20
8006bea8	280	FUN_8006bea8
8006bfc0	332	FUN_8006bfc0
8006c10c	148	FUN_8006c10c
8006c1a0	860	DEAD_8006c1a0
8006c4fc	904	FUN_8006c4fc
8006c884	280	FUN_8006c884
8006c99c	332	FUN_8006c99c
8006cae8	148	FUN_8006cae8
8006cb7c	852	DEAD_8006cb7c
8006ced0	904	FUN_8006ced0
8006d258	280	FUN_8006d258
8006d370	332	FUN_8006d370
8006d4bc	148	FUN_8006d4bc
8006d550	828	DEAD_8006d550
8006d88c	828	FUN_8006d88c
8006dbc8	224	FUN_8006dbc8
8006dca8	332	FUN_8006dca8
8006ddf4	100	FUN_8006ddf4
8006de58	836	DEAD_8006de58
8006e19c	828	FUN_8006e19c
8006e4d8	224	FUN_8006e4d8
8006e5b8	332	FUN_8006e5b8
8006e704	100	FUN_8006e704
8006e768	760	DEAD_8006e768
8006ea60	828	FUN_8006ea60
8006ed9c	224	FUN_8006ed9c
8006ee7c	332	FUN_8006ee7c
8006efc8	100	FUN_8006efc8
8006f02c	756	DEAD_8006f02c
8006f320	828	FUN_8006f320
8006f65c	224	FUN_8006f65c
8006f73c	332	FUN_8006f73c
8006f888	100	FUN_8006f888
8006f8ec	8	DEAD_8006f8ec
8006f8f4	532	GsTMDfastF3GL
8006fb08	12	DEAD_8006fb08
8006fb14	532	GsTMDfastF3GLFG
8006fd28	12	DEAD_8006fd28
8006fd34	376	GsTMDfastF3GNL
8006feac	8	DEAD_8006feac
8006feb4	656	GsTMDfastF4GL
80070144	656	DEAD_80070144
800703d4	460	DEAD_800703d4
800705a0	4	DEAD_800705a0
800705a4	632	GsTMDfastG4GL
8007081c	8	DEAD_8007081c
80070824	632	GsTMDfastG4GLFG
80070a9c	8	DEAD_80070a9c
80070aa4	440	GsTMDfastG4GNL
80070c64	172	SsEnd
80070d14	48	SsInit
80070d44	240	_SsInit
80070e34	32	SsQuit
80070e54	192	SsSetSerialAttr
80070f14	80	SsSetMVol
80070f64	192	SSSTART_OBJ_0
80071024	176	SSSTART_OBJ_C0
800710d4	152	SSSTART_OBJ_170
8007116c	8	SSSTART_OBJ_208
80071174	8	SSSTART_OBJ_210
8007117c	24	SSSTART_OBJ_218
80071194	32	SsStart
800711b4	32	DEAD_800711b4
800711d4	76	DEAD_800711d4
80071220	56	DEAD_80071220
80071258	16	SSSTART_OBJ_2F4
80071274	116	SetRCnt
800712e8	32	COUNTER_OBJ_74
80071308	8	COUNTER_OBJ_94
80071310	48	GetRCnt
80071340	8	COUNTER_OBJ_CC
80071348	48	StartRCnt
80071378	52	StopRCnt
800713ac	44	ResetRCnt
800713d8	8	COUNTER_OBJ_164
