8002fabc	268	SuccessionAttack
8002fbc8	468	SnapCameraTargetVector
8002fd9c	792	FUN_8002fd9c
800300b4	732	MakeDifSub
80030390	692	AntiWall
80030644	296	FUN_80030644
8003076c	628	FUN_8003076c
800309e0	660	MakeCameraPosition
80030c74	2628	CameraType1
800316b8	832	SetCameraMode
800319f8	632	Camera
80031c70	860	CameraDirection
80031fcc	188	FUN_80031fcc
80032088	252	MakeDif
80032184	904	InitEffect
8003250c	260	FUN_8003250c
80032610	272	FUN_80032610
80032720	560	FUN_80032720
80032950	2160	DrawBlood
800331c0	772	SetBlood
800334c4	504	DrawSmoke
800336bc	788	SetSmoke
800339d0	496	FUN_800339d0
80033bc0	848	FUN_80033bc0
80033f10	772	FUN_80033f10
80034214	360	SetImpact
8003437c	532	DrawBleed
80034590	1108	SetBleeds
800349e4	984	DrawSplash
80034dbc	728	FUN_80034dbc
80035094	556	DrawFrame
800352c0	876	SetBleedsDir
8003562c	2328	FUN_8003562c
80035f44	832	FUN_80035f44
80036284	728	FUN_80036284
8003655c	468	DrawExplosion
80036730	384	SetExplosion
800368b0	308	DrawHinoko
800369e4	724	SetHinoko
80036cb8	580	DrawFlyWire
80036efc	984	SetFlyWire
800372d4	1488	SetWire
800378a4	1384	SetLightningI
80037e0c	896	FUN_80037e0c
8003818c	520	FUN_8003818c
80038394	1120	DrawShadow
800387f4	632	DrawAfterimage
80038a6c	416	FadeOutDirect
80038c0c	212	FUN_80038c0c
80038ce0	48	FUN_80038ce0
80038d10	48	FUN_80038d10
80038d40	64	AddXG4
80038d80	52	FUN_80038d80
80038db4	48	FUN_80038db4
80038de4	64	AddXF4
80038e24	52	SetPolyXF4
80038e58	68	DisposeAfterimage
80038e9c	252	SetupAfterimage
80038f98	68	SetLightning
80038fdc	192	FUN_80038fdc
8003909c	196	SetFrame
80039160	308	FUN_80039160
80039294	196	SetSplash
80039358	244	SetBleed
8003944c	248	FUN_8003944c
80039544	204	FUN_80039544
80039610	116	FUN_80039610
80039684	60	FUN_80039684
800396c0	156	FUN_800396c0
8003975c	172	GetVectorRotation
80039808	316	GetVectorDistance
80039944	288	GetVectorLength
80039a64	172	RotateVectorS
80039b10	172	RotateVector
80039bbc	88	DrawEffect
80039c14	64	FUN_80039c14
80039c54	392	CGetLevel
80039ddc	468	FUN_80039ddc
80039fb0	408	FUN_80039fb0
8003a148	352	FUN_8003a148
8003a2a8	248	FUN_8003a2a8
8003a3a0	996	CreateStage
8003a784	568	LoadOrnamentArchive
8003a9bc	420	GetCenterAndSize
8003ab60	2724	LoadConstruction
8003b604	520	IsVisible
8003b80c	1608	ActivateHumans
8003be54	1564	DrawConstruction
8003c470	420	leFindEnemy
8003c614	840	leLayoutEnemy
8003c95c	240	leAddPath
8003ca4c	44	leResetPath
8003ca78	44	leRestoreEnemyLayout
8003caa4	72	lePackEnemyLayout
8003caec	88	leRemoveEnemy
8003cb44	56	DestroyTraceLine
8003cb7c	140	leSetEnemy
8003cc08	68	leClearLayout
8003cc4c	44	leResetEnemyLayout
8003cc78	140	FUN_8003cc78
8003cd04	88	FUN_8003cd04
8003cd5c	136	DisposeOrnamentArchive
8003cde4	728	SearchItemTarget2
8003d0bc	184	PackItemLayout
8003d174	624	RestoreItemLayout
8003d3e4	324	InitializeItem
8003d528	576	FUN_8003d528
8003d768	672	FUN_8003d768
8003da08	1484	MoveKorogari
8003dfd4	488	MoveFly
8003e1bc	664	SetupFly
8003e454	1112	ProcItemDrop
8003e8ac	472	ReqItemDrop
8003ea84	1056	ProcSightShot
8003eea4	744	ProcKaginawa
8003f18c	376	ProcItemTeleport
8003f304	620	ProcItemMakibishi
8003f570	444	ReqItemMakibishi
